id,correct,question,a,b,c,d
G8A02,1,What is the name of the process that changes the phase angle of an RF signal to convey information?,Phase convolution,Phase modulation,Phase transformation,Phase inversion
G8A03,3,What is the name of the process that changes the instantaneous frequency of an RF wave to convey information?,Frequency convolution,Frequency transformation,Frequency conversion,Frequency modulation
G8A04,1,What emission is produced by a reactance modulator connected to a transmitter RF amplifier stage?,Multiplex modulation,Phase modulation,Amplitude modulation,Pulse modulation
G8A05,3,What type of modulation varies the instantaneous power level of the RF signal?,Power modulation,Phase modulation,Frequency modulation,Amplitude modulation
G8A06,3,Which of the following is characteristic of QPSK31?,It is sideband sensitive,Its encoding provides error correction,Its bandwidth is approximately the same as BPSK31,All these choices are correct
G8A07,0,Which of the following phone emissions uses the narrowest bandwidth?,Single sideband,Vestigial sideband,Phase modulation,Frequency modulation
G8A08,3,Which of the following is an effect of overmodulation?,Insufficient audio,Insufficient bandwidth,Frequency drift,Excessive bandwidth
G8A09,0,What type of modulation is used by FT8?,8-tone frequency shift keying,Vestigial sideband,Amplitude compressed AM,8-bit direct sequence spread spectrum
G8A10,2,"What is meant by the term “flat-topping,” when referring to an amplitude-modulated phone signal?",Signal distortion caused by insufficient collector current,The transmitter’s automatic level control (ALC) is properly adjusted,Signal distortion caused by excessive drive or speech levels,The transmitter’s carrier is properly suppressed
G8A11,0,What is the modulation envelope of an AM signal?,The waveform created by connecting the peak values of the modulated signal,The carrier frequency that contains the signal,Spurious signals that envelop nearby frequencies,The bandwidth of the modulated signal
G8A12,3,What is QPSK modulation?,Modulation using quasi-parallel to serial conversion to reduce bandwidth,Modulation using quadra-pole sideband keying to generate spread spectrum signals,"Modulation using Fast Fourier Transforms to generate frequencies at the first, second, third, and fourth harmonics of the carrier frequency to improve noise immunity","Modulation in which digital data is transmitted using 0-, 90-, 180- and 270-degrees phase shift to represent pairs of bits"
G8A13,2,What is a link budget?,The financial costs associated with operating a radio link,The sum of antenna gains minus system losses,The sum of transmit power and antenna gains minus system losses as seen at the receiver,The difference between transmit power and receiver sensitivity
G8A14,1,What is link margin?,The opposite of fade margin,The difference between received power level and minimum required signal level at the input to the receiver,Transmit power minus receiver sensitivity,Receiver sensitivity plus 3 dB
G8B01,1,Which mixer input is varied or tuned to convert signals of different frequencies to an intermediate frequency (IF)?,Image frequency,Local oscillator,RF input,Beat frequency oscillator
G8B02,1,What is the term for interference from a signal at twice the IF frequency from the desired signal?,Quadrature response,Image response,Mixer interference,Intermediate interference
G8B03,0,What is another term for the mixing of two RF signals?,Heterodyning,Synthesizing,Frequency inversion,Phase inversion
G8B04,3,What is the stage in a VHF FM transmitter that generates a harmonic of a lower frequency signal to reach the desired operating frequency?,Mixer,Reactance modulator,Balanced converter,Multiplier
G8B05,2,Which intermodulation products are closest to the original signal frequencies?,Second harmonics,Even-order,Odd-order,Intercept point
G8B06,3,What is the total bandwidth of an FM phone transmission having 5 kHz deviation and 3 kHz modulating frequency?,3 kHz,5 kHz,8 kHz,16 kHz
G8B07,1,"What is the frequency deviation for a 12.21 MHz reactance modulated oscillator in a 5 kHz deviation, 146.52 MHz FM phone transmitter?",101.75 Hz,416.7 Hz,5 kHz,60 kHz
G8B08,1,Why is it important to know the duty cycle of the mode you are using when transmitting?,To aid in tuning your transmitter,Some modes have high duty cycles that could exceed the transmitter’s average power rating,To allow time for the other station to break in during a transmission,To prevent overmodulation
G8B09,3,Why is it good to match receiver bandwidth to the bandwidth of the operating mode?,It is required by FCC rules,It minimizes power consumption in the receiver,It improves impedance matching of the antenna,It results in the best signal-to-noise ratio
G8B10,1,What is the relationship between transmitted symbol rate and bandwidth?,Symbol rate and bandwidth are not related,Higher symbol rates require wider bandwidth,Lower symbol rates require wider bandwidth,Bandwidth is half the symbol rate
G8B11,2,What combination of a mixer’s Local Oscillator (LO) and RF input frequencies is found in the output?,The ratio,The average,The sum and difference,The arithmetic product
G8B12,0,What process combines two signals in a non-linear circuit to produce unwanted spurious outputs?,Intermodulation,Heterodyning,Detection,Rolloff
G8B13,2,Which of the following is an odd-order intermodulation product of frequencies F1 and F2?,5F1-3F2,3F1-F2,2F1-F2,All these choices are correct
G8C01,2,On what band do amateurs share channels with the unlicensed Wi-Fi service?,432 MHz,902 MHz,2.4 GHz,10.7 GHz
G8C02,0,Which digital mode is used as a low-power beacon for assessing HF propagation?,WSPR,MFSK16,PSK31,SSB-SC
G8C03,2,What part of a packet radio frame contains the routing and handling information?,Directory,Preamble,Header,Trailer
G8C04,2,Which of the following describes Baudot code?,"A 7-bit code with start, stop, and parity bits",A code using error detection and correction,A 5-bit code with additional start and stop bits,A code using SELCAL and LISTEN
G8C05,0,"In an ARQ mode, what is meant by a NAK response to a transmitted packet?",Request retransmission of the packet,Packet was received without error,Receiving station connected and ready for transmissions,Entire file received correctly
G8C06,1,What action results from a failure to exchange information due to excessive transmission attempts when using an ARQ mode?,The checksum overflows,The connection is dropped,Packets will be routed incorrectly,Encoding reverts to the default character set
G8C07,1,Which of the following narrow-band digital modes can receive signals with very low signal-to-noise ratios?,MSK144,FT8,AMTOR,MFSK32
G8C08,1,Which of the following statements is true about PSK31?,Upper case letters are sent with more power,Upper case letters use longer Varicode bit sequences and thus slow down transmission,Error correction is used to ensure accurate message reception,Higher power is needed as compared to RTTY for similar error rates
G8C09,1,Which is true of mesh network microwave nodes?,Having more nodes increases signal strengths,"If one node fails, a packet may still reach its target station via an alternate node",Links between two nodes in a network may have different frequencies and bandwidths,More nodes reduce overall microwave out of band interference
G8C10,2,How does forward error correction (FEC) allow the receiver to correct data errors?,By controlling transmitter output power for optimum signal strength,By using the Varicode character set,By transmitting redundant information with the data,By using a parity bit with each character
G8C11,3,How are the two separate frequencies of a Frequency Shift Keyed (FSK) signal identified?,Dot and dash,On and off,High and low,Mark and space
G8C12,0,Which type of code is used for sending characters in a PSK31 signal?,Varicode,Viterbi,Volumetric,Binary
G8C13,3,What is indicated on a waterfall display by one or more vertical lines on either side of a data mode or RTTY signal?,Long path propagation,Backscatter propagation,Insufficient modulation,Overmodulation
G8C14,2,Which of the following describes a waterfall display?,"Frequency is horizontal, signal strength is vertical, time is intensity","Frequency is vertical, signal strength is intensity, time is horizontal","Frequency is horizontal, signal strength is intensity, time is vertical","Frequency is vertical, signal strength is horizontal, time is intensity"
G8C15,2,What does an FT8 signal report of +3 mean?,The signal is 3 times the noise level of an equivalent SSB signal,The signal is S3 (weak signals),The signal-to-noise ratio is equivalent to +3dB in a 2.5 kHz bandwidth,The signal is 3 dB over S9
G8C16,3,Which of the following provide digital voice modes?,"WSPR, MFSK16, and EasyPAL","FT8, FT4, and FST4","Winlink, PACTOR II, and PACTOR III","DMR, D-STAR, and SystemFusion"
G9A01,0,Which of the following factors determine the characteristic impedance of a parallel conductor feed line?,The distance between the centers of the conductors and the radius of the conductors,The distance between the centers of the conductors and the length of the line,The radius of the conductors and the frequency of the signal,The frequency of the signal and the length of the line
G9A02,1,What is the relationship between high standing wave ratio (SWR) and transmission line loss?,There is no relationship between transmission line loss and SWR,High SWR increases loss in a lossy transmission line,High SWR makes it difficult to measure transmission line loss,High SWR reduces the relative effect of transmission line loss
G9A03,3,What is the nominal characteristic impedance of “window line” transmission line?,50 ohms,75 ohms,100 ohms,450 ohms
G9A04,2,What causes reflected power at an antenna’s feed point?,Operating an antenna at its resonant frequency,Using more transmitter power than the antenna can handle,A difference between feed line impedance and antenna feed point impedance,Feeding the antenna with unbalanced feed line
G9A05,1,How does the attenuation of coaxial cable change with increasing frequency?,Attenuation is independent of frequency,Attenuation increases,Attenuation decreases,Attenuation follows Marconi’s Law of Attenuation
G9A06,3,In what units is RF feed line loss usually expressed?,"Ohms per 1,000 feet","Decibels per 1,000 feet",Ohms per 100 feet,Decibels per 100 feet
G9A07,3,What must be done to prevent standing waves on a feed line connected to an antenna?,The antenna feed point must be at DC ground potential,The feed line must be an odd number of electrical quarter wavelengths long,The feed line must be an even number of physical half wavelengths long,The antenna feed point impedance must be matched to the characteristic impedance of the feed line
G9A08,1,"If the SWR on an antenna feed line is 5:1, and a matching network at the transmitter end of the feed line is adjusted to present a 1:1 SWR to the transmitter, what is the resulting SWR on the feed line?",1:1,5:1,Between 1:1 and 5:1 depending on the characteristic impedance of the line,Between 1:1 and 5:1 depending on the reflected power at the transmitter
G9A09,0,What standing wave ratio results from connecting a 50-ohm feed line to a 200-ohm resistive load?,4:1,1:4,2:1,1:2
G9A10,3,What standing wave ratio results from connecting a 50-ohm feed line to a 10-ohm resistive load?,2:1,1:2,1:5,5:1
G9A11,0,What is the effect of transmission line loss on SWR measured at the input to the line?,Higher loss reduces SWR measured at the input to the line,Higher loss increases SWR measured at the input to the line,Higher loss increases the accuracy of SWR measured at the input to the line,Transmission line loss does not affect the SWR measurement
G9B01,1,What is a characteristic of a random-wire HF antenna connected directly to the transmitter?,It must be longer than 1 wavelength,Station equipment may carry significant RF current,It produces only vertically polarized radiation,It is more effective on the lower HF bands than on the higher bands
G9B02,1,Which of the following is a common way to adjust the feed point impedance of an elevated quarter-wave ground-plane vertical antenna to be approximately 50 ohms?,Slope the radials upward,Slope the radials downward,Lengthen the radials beyond one wavelength,Coil the radials
G9B03,3,Which of the following best describes the radiation pattern of a quarter-wave ground-plane vertical antenna?,Bi-directional in azimuth,Isotropic,Hemispherical,Omnidirectional in azimuth
G9B04,0,What is the radiation pattern of a dipole antenna in free space in a plane containing the conductor?,It is a figure-eight at right angles to the antenna,It is a figure-eight off both ends of the antenna,It is a circle (equal radiation in all directions),It has a pair of lobes on one side of the antenna and a single lobe on the other side
G9B05,2,How does antenna height affect the azimuthal radiation pattern of a horizontal dipole HF antenna at elevation angles higher than about 45 degrees?,"If the antenna is too high, the pattern becomes unpredictable",Antenna height has no effect on the pattern,"If the antenna is less than 1/2 wavelength high, the azimuthal pattern is almost omnidirectional","If the antenna is less than 1/2 wavelength high, radiation off the ends of the wire is eliminated"
G9B06,2,Where should the radial wires of a ground-mounted vertical antenna system be placed?,As high as possible above the ground,Parallel to the antenna element,On the surface or buried a few inches below the ground,At the center of the antenna
G9B07,1,How does the feed point impedance of a horizontal 1/2 wave dipole antenna change as the antenna height is reduced to 1/10 wavelength above ground?,It steadily increases,It steadily decreases,It peaks at about 1/8 wavelength above ground,It is unaffected by the height above ground
G9B08,0,How does the feed point impedance of a 1/2 wave dipole change as the feed point is moved from the center toward the ends?,It steadily increases,It steadily decreases,It peaks at about 1/8 wavelength from the end,It is unaffected by the location of the feed point
G9B09,0,Which of the following is an advantage of using a horizontally polarized as compared to a vertically polarized HF antenna?,Lower ground losses,Lower feed point impedance,Shorter radials,Lower radiation resistance
G9B10,3,What is the approximate length for a 1/2 wave dipole antenna cut for 14.250 MHz?,8 feet,16 feet,24 feet,33 feet
G9B11,2,What is the approximate length for a 1/2 wave dipole antenna cut for 3.550 MHz?,42 feet,84 feet,132 feet,263 feet
G9B12,0,What is the approximate length for a 1/4 wave monopole antenna cut for 28.5 MHz?,8 feet,11 feet,16 feet,21 feet
G9C01,0,Which of the following would increase the bandwidth of a Yagi antenna?,Larger-diameter elements,Closer element spacing,Loading coils in series with the element,Tapered-diameter elements
G9C02,1,What is the approximate length of the driven element of a Yagi antenna?,1/4 wavelength,1/2 wavelength,3/4 wavelength,1 wavelength
G9C03,0,How do the lengths of a three-element Yagi reflector and director compare to that of the driven element?,"The reflector is longer, and the director is shorter","The reflector is shorter, and the director is longer",They are all the same length,Relative length depends on the frequency of operation
G9C04,1,How does antenna gain in dBi compare to gain stated in dBd for the same antenna?,Gain in dBi is 2.15 dB lower,Gain in dBi is 2.15 dB higher,Gain in dBd is 1.25 dBd lower,Gain in dBd is 1.25 dBd higher
G9C05,0,What is the primary effect of increasing boom length and adding directors to a Yagi antenna?,Gain increases,Beamwidth increases,Front-to-back ratio decreases,Resonant frequency is lower
G9C07,2,What does “front-to-back ratio” mean in reference to a Yagi antenna?,The number of directors versus the number of reflectors,The relative position of the driven element with respect to the reflectors and directors,The power radiated in the major lobe compared to that in the opposite direction,The ratio of forward gain to dipole gain
G9C08,3,What is meant by the “main lobe” of a directive antenna?,The magnitude of the maximum vertical angle of radiation,The point of maximum current in a radiating antenna element,The maximum voltage standing wave point on a radiating element,The direction of maximum radiated field strength from the antenna
G9C09,1,"In free space, how does the gain of two three-element, horizontally polarized Yagi antennas spaced vertically 1/2 wavelength apart typically compare to the gain of a single three-element Yagi?",Approximately 1.5 dB higher,Approximately 3 dB higher,Approximately 6 dB higher,Approximately 9 dB higher
G9C10,3,"Which of the following can be adjusted to optimize forward gain, front-to-back ratio, or SWR bandwidth of a Yagi antenna?",The physical length of the boom,The number of elements on the boom,The spacing of each element along the boom,All these choices are correct
G9C11,0,What is a beta or hairpin match?,A shorted transmission line stub placed at the feed point of a Yagi antenna to provide impedance matching,A 1/4 wavelength section of 75-ohm coax in series with the feed point of a Yagi to provide impedance matching,A series capacitor selected to cancel the inductive reactance of a folded dipole antenna,A section of 300-ohm twin-lead transmission line used to match a folded dipole antenna
G9C12,0,Which of the following is a characteristic of using a gamma match with a Yagi antenna?,It does not require the driven element to be insulated from the boom,It does not require any inductors or capacitors,It is useful for matching multiband antennas,All these choices are correct
G9D01,0,Which of the following antenna types will be most effective as a near vertical incidence skywave (NVIS) antenna for short-skip communications on 40 meters during the day?,A horizontal dipole placed between 1/10 and 1/4 wavelength above the ground,A vertical antenna placed between 1/4 and 1/2 wavelength above the ground,horizontal dipole placed at approximately 1/2 wavelength above the ground,A vertical dipole placed at approximately 1/2 wavelength above the ground
G9D02,3,What is the feed point impedance of an end-fed half-wave antenna?,Very low,Approximately 50 ohms,Approximately 300 ohms,Very high
G9D03,2,In which direction is the maximum radiation from a VHF/UHF “halo” antenna?,Broadside to the plane of the halo,Opposite the feed point,Omnidirectional in the plane of the halo,On the same side as the feed point
G9D04,0,What is the primary function of antenna traps?,To enable multiband operation,To notch spurious frequencies,To provide balanced feed point impedance,To prevent out-of-band operation
G9D05,3,What is an advantage of vertically stacking horizontally polarized Yagi antennas?,It allows quick selection of vertical or horizontal polarization,It allows simultaneous vertical and horizontal polarization,It narrows the main lobe in azimuth,It narrows the main lobe in elevation
G9D06,0,Which of the following is an advantage of a log-periodic antenna?,Wide bandwidth,Higher gain per element than a Yagi antenna,Harmonic suppression,Polarization diversity
G9D07,0,Which of the following describes a log-periodic antenna?,Element length and spacing vary logarithmically along the boom,Impedance varies periodically as a function of frequency,Gain varies logarithmically as a function of frequency,SWR varies periodically as a function of boom length
G9D08,1,How does a “screwdriver” mobile antenna adjust its feed point impedance?,By varying its body capacitance,By varying the base loading inductance,By extending and retracting the whip,By deploying a capacitance hat
G9D09,0,What is the primary use of a Beverage antenna?,Directional receiving for MF and low HF bands,Directional transmitting for low HF bands,Portable direction finding at higher HF frequencies,Portable direction finding at lower HF frequencies
G9D10,1,In which direction or directions does an electrically small loop (less than 1/10 wavelength in circumference) have nulls in its radiation pattern?,In the plane of the loop,Broadside to the loop,Broadside and in the plane of the loop,Electrically small loops are omnidirectional
G9D11,3,Which of the following is a disadvantage of multiband antennas?,They present low impedance on all design frequencies,They must be used with an antenna tuner,They must be fed with open wire line,They have poor harmonic rejection
G9D12,0,What is the common name of a dipole with a single central support?,Inverted V,Inverted L,Sloper,Lazy H
G0A01,0,What is one way that RF energy can affect human body tissue?,It heats body tissue,It causes radiation poisoning,It causes the blood count to reach a dangerously low level,It cools body tissue
G0A02,3,Which of the following is used to determine RF exposure from a transmitted signal?,Its duty cycle,Its frequency,Its power density,All these choices are correct
G0A03,3,How can you determine that your station complies with FCC RF exposure regulations?,By calculation based on FCC OET Bulletin 65,By calculation based on computer modeling,By measurement of field strength using calibrated equipment,All these choices are correct
G0A04,3,What does “time averaging” mean when evaluating RF radiation exposure?,The average amount of power developed by the transmitter over a specific 24-hour period,The average time it takes RF radiation to have any long-term effect on the body,The total time of the exposure,The total RF exposure averaged over a certain period
G0A05,0,What must you do if an evaluation of your station shows that the RF energy radiated by your station exceeds permissible limits for possible human absorption?,Take action to prevent human exposure to the excessive RF fields,File an Environmental Impact Statement (EIS-97) with the FCC,Secure written permission from your neighbors to operate above the controlled MPE limits,All these choices are correct
G0A06,0,What must you do if your station fails to meet the FCC RF exposure exemption criteria?,Perform an RF Exposure Evaluation in accordance with FCC OET Bulletin 65,Contact the FCC for permission to transmit,Perform an RF exposure evaluation in accordance with World Meteorological Organization guidelines,Use an FCC-approved band-pass filter
G0A07,0,What is the effect of modulation duty cycle on RF exposure?,A lower duty cycle permits greater power levels to be transmitted,A higher duty cycle permits greater power levels to be transmitted,Low duty cycle transmitters are exempt from RF exposure evaluation requirements,High duty cycle transmitters are exempt from RF exposure requirements
G0A08,2,Which of the following steps must an amateur operator take to ensure compliance with RF safety regulations?,Post a copy of FCC Part 97.13 in the station,Notify neighbors within a 100-foot radius of the antenna of the existence of the station and power levels,Perform a routine RF exposure evaluation and prevent access to any identified high exposure areas,All these choices are correct
G0A09,1,What type of instrument can be used to accurately measure an RF field strength?,A receiver with digital signal processing (DSP) noise reduction,A calibrated field strength meter with a calibrated antenna,An SWR meter with a peak-reading function,An oscilloscope with a high-stability crystal marker generator
G0A10,2,What should be done if evaluation shows that a neighbor might experience more than the allowable limit of RF exposure from the main lobe of a directional antenna?,Change to a non-polarized antenna with higher gain,Use an antenna with a higher front-to-back ratio,Take precautions to ensure that the antenna cannot be pointed in their direction when they are present,All these choices are correct
G0A11,2,What precaution should be taken if you install an indoor transmitting antenna?,Locate the antenna close to your operating position to minimize feed-line radiation,Position the antenna along the edge of a wall to reduce parasitic radiation,Make sure that MPE limits are not exceeded in occupied areas,Make sure the antenna is properly shielded
G0A12,3,What stations are subject to the FCC rules on RF exposure?,All commercial stations; amateur radio stations are exempt,Only stations with antennas lower than one wavelength above the ground,Only stations transmitting more than 500 watts PEP,All stations with a time-averaged transmission of more than one milliwatt
G0B01,0,Which wire or wires in a four-conductor 240 VAC circuit should be attached to fuses or circuit breakers?,Only the hot wires,Only the neutral wire,Only the ground wire,All wires
G0B02,2,"According to the National Electrical Code, what is the minimum wire size that may be used safely for wiring with a 20-ampere circuit breaker?",AWG number 20,AWG number 16,AWG number 12,AWG number 8
G0B03,3,Which size of fuse or circuit breaker would be appropriate to use with a circuit that uses AWG number 14 wiring?,30 amperes,25 amperes,20 amperes,15 amperes
G0B04,1,Where should the station’s lightning protection ground system be located?,As close to the station equipment as possible,Outside the building,Next to the closest power pole,Parallel to the water supply line
G0B05,1,Which of the following conditions will cause a ground fault circuit interrupter (GFCI) to disconnect AC power?,Current flowing from one or more of the hot wires to the neutral wire,Current flowing from one or more of the hot wires directly to ground,Overvoltage on the hot wires,All these choices are correct
G0B06,2,Which of the following is covered by the National Electrical Code?,Acceptable bandwidth limits,Acceptable modulation limits,Electrical safety of the station,RF exposure limits of the human body
G0B07,1,Which of these choices should be observed when climbing a tower using a safety harness?,Always hold on to the tower with one hand,Confirm that the harness is rated for the weight of the climber and that it is within its allowable service life,Ensure that all heavy tools are securely fastened to the harness,All these choices are correct
G0B08,1,What should be done before climbing a tower that supports electrically powered devices?,Notify the electric company that a person will be working on the tower,Make sure all circuits that supply power to the tower are locked out and tagged,Unground the base of the tower,All these choices are correct
G0B09,0,Which of the following is true of an emergency generator installation?,The generator should be operated in a well-ventilated area,The generator must be insulated from ground,Fuel should be stored near the generator for rapid refueling in case of an emergency,All these choices are correct
G0B10,0,Which of the following is a danger from lead-tin solder?,Lead can contaminate food if hands are not washed carefully after handling the solder,High voltages can cause lead-tin solder to disintegrate suddenly,"Tin in the solder can “cold flow,” causing shorts in the circuit",RF energy can convert the lead into a poisonous gas
G0B11,3,Which of the following is required for lightning protection ground rods?,They must be bonded to all buried water and gas lines,Bends in ground wires must be made as close as possible to a right angle,Lightning grounds must be connected to all ungrounded wiring,They must be bonded together with all other grounds
G0B12,2,What is the purpose of a power supply interlock?,To prevent unauthorized changes to the circuit that would void the manufacturer’s warranty,To shut down the unit if it becomes too hot,To ensure that dangerous voltages are removed if the cabinet is opened,To shut off the power supply if too much voltage is produced
G0B13,0,Where should lightning arrestors be located?,Where the feed lines enter the building,"On the antenna, opposite the feed point",In series with each ground lead,At the closest power pole ground electrode
